id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,motivo_rechazo
2686,Sofía López Pérez,sofia.lopez.perez5@correo.com,,18-11-2012,Sta. Ana,,"genero_vacio,segmento_vacio"
2693,Ricardo Vásquez Mendoza,ricardo.vasquez.mendoza5@example.com,Masculino,20/09/2030, La Libertad ,,segmento_vacio
2705,Ricardo Castillo Vásquez,ricardo.castillo.vasquez3@correo.com,,1972-01-26,la libertad,PYME,genero_vacio
2706,Carmen Ortiz Hernández,carmen.ortiz.hernandez4@correo.com,,04-18-77,La Libertad,Premium,genero_vacio
2707,María Reyes Aguilar,maria.reyes.aguilar5@correo.com,,08-08-73,San salvador,Pyme,genero_vacio
2708,Ana Mendoza Flores,ana.mendoza.flores6@seguro.sv,,01/03/1987, San Salvador ,,"genero_vacio,segmento_vacio"
2709,Juan Rojas Santos,juan.rojas.santos0@seguro.sv,Masculino,1960-12-30, Santa Ana ,,segmento_vacio
2710,Marta García Rojas,marta.garcia.rojas1@mail.com,Female,10-24-06,SS,,segmento_vacio
2711,Jorge Ortiz Pérez,jorge.ortiz.perez2@seguro.sv,,21/03/1951,San salvador,PREMIUM,genero_vacio
2713,Luis Martínez Pérez,luis.martinez.perez4@correo.com,,02-17-73,San Miguel,Premium,genero_vacio
2714,Fernanda Gómez Cruz,fernanda.gomez.cruz5@correo.com,,08-09-49,SanMiguel,Pyme,genero_vacio
2717,María Martínez Gómez,maria.martinez.gomez1@seguro.sv,,1999-08-12,SS,VIP,genero_vacio
2719,Paula Ramírez Gómez,paula.ramirez.gomez3@seguro.sv,Fem,1985/09/07,San Salvador,,segmento_vacio
2721,Marta Chávez Ramírez,marta.chavez.ramirez5@seguro.sv,M,2000-12-13,san miguel,,segmento_vacio
2723,Sofía Martínez Flores,sofia.martinez.flores0@mail.com,Fem,1964-08-05,SantaAna,,segmento_vacio
2724,Diego Ortiz Aguilar,diego.ortiz.aguilar1@correo.com,Female,10-14-89,San salvador,,segmento_vacio
2725,Marta Mendoza Morales,marta.mendoza.morales2@mail.com,Masculino,1980-08-08,San Miguel,,segmento_vacio
2731,Diego Ortiz Santos,diego.ortiz.santos1@mail.com,m,17-09-2000,SantaAna,,segmento_vacio
2732,Ana Chávez Mendoza,ana.chavez.mendoza2@seguro.sv,,26-02-1993,Santa Ana,VIP,genero_vacio
2740,Paula Hernández Ramírez,paula.hernandez.ramirez3@gmail.com,,11-05-88,San salvador,Premium,genero_vacio
2741,Sofía Castillo Morales,sofia.castillo.morales4@seguro.sv,,05/03/1946,LaLibertad,PREMIUM,genero_vacio
2742,Sofía López Castillo,sofia.lopez.castillo5@seguro.sv,,2001-01-01,san miguel,vip,genero_vacio
2743,Pedro Gómez Castillo,pedro.gomez.castillo6@gmail.com,,1985/11/16,la libertad,Pyme,genero_vacio
2744,Valeria Aguilar López,valeria.aguilar.lopez0@seguro.sv,Hombre,1962/06/14, La Libertad ,,segmento_vacio
2746,Ricardo Torres Cruz,ricardo.torres.cruz2@mail.com,femenino,1976/01/10,santa ana,,segmento_vacio
2748,Juan Morales Pérez,juan.morales.perez4@gmail.com,,11/12/1991, Santa Ana ,Premium,genero_vacio
2752,José Flores Ortiz,jose.flores.ortiz1@seguro.sv,femenino,1976/09/17, San Salvador ,,segmento_vacio
2755,Andrés Torres Castillo,andres.torres.castillo4@seguro.sv,Hombre,1994/08/14,San Salvador,,segmento_vacio
2761,Karla Santos Ortiz,karla.santos.ortiz3@correo.com,,01-18-08, Santa Ana ,Premium,genero_vacio
2762,Luis Reyes Reyes,luis.reyes.reyes4@example.com,M,1949/06/30,Sta. Ana,,segmento_vacio
2765,Marta Cruz Hernández,marta.cruz.hernandez0@mail.com,Mujer,01/03/1968,SanSalvador,,segmento_vacio
2768,Paula Aguilar Ramírez,paula.aguilar.ramirez3@mail.com,,25-06-1969,Sonsonate,vip,genero_vacio
2769,Sofía Ramírez Torres,sofia.ramirez.torres4@seguro.sv,,1982-03-17,la libertad,vip,genero_vacio
2776,Karla Ortiz Torres,karla.ortiz.torres4@correo.com,,2003-05-26,S. Miguel,Premium,genero_vacio
2780,Jorge Vásquez Cruz,jorge.vasquez.cruz1@mail.com,Mujer,10-14-60,San Salvador,,segmento_vacio
2782,Lucía Rojas Gómez,lucia.rojas.gomez3@example.com,,19/12/1985,Sta. Ana,,"genero_vacio,segmento_vacio"
2784,Karla Flores Martínez,karla.flores.martinez5@example.com,Female,20/07/1985,san miguel,,segmento_vacio
2786,Ana Santos Vásquez,ana.santos.vasquez0@gmail.com,m,1954/08/19,Sonso,,segmento_vacio
2787,Valeria Aguilar López,valeria.aguilar.lopez1@gmail.com,,04-25-62,san miguel,REGULAR,genero_vacio
2788,Karla Hernández Aguilar,karla.hernandez.aguilar2@example.com,,1976-04-27, Sonsonate,PREMIUM,genero_vacio
2790,Valeria Castillo Torres,valeria.castillo.torres4@seguro.sv,Hombre,14-11-1997,LaLibertad,,segmento_vacio
2791,Fernanda Torres Santos,fernanda.torres.santos5@seguro.sv,M,02-03-1963,SanSalvador,,segmento_vacio
2793,Paula Hernández Reyes,paula.hernandez.reyes0@example.com,,09-03-1975,San Miguel,REGULAR,genero_vacio
2794,María Ortiz Mendoza,maria.ortiz.mendoza1@mail.com,,22-11-1977,S. Miguel,,"genero_vacio,segmento_vacio"
2796,Ana Flores Reyes,ana.flores.reyes3@example.com,,19-02-2008,sonsonate,PYME,genero_vacio
2800,Andrés Cruz Mendoza,andres.cruz.mendoza0@correo.com,,1998/01/11,SanSalvador,PREMIUM,genero_vacio
2801,Marta Mendoza Vásquez,marta.mendoza.vasquez1@mail.com,F,1959-10-21,SantaAna,,segmento_vacio
2802,Jorge Morales Torres,jorge.morales.torres2@gmail.com,m,30/11/1969,SS,,segmento_vacio
2803,Pedro Pérez Aguilar,pedro.perez.aguilar3@seguro.sv,,1981-03-28,SantaAna,REGULAR,genero_vacio
2804,Andrés Pérez Martínez,andres.perez.martinez4@correo.com,Female,06-06-57,san miguel,,segmento_vacio
2806,Sofía Cruz Vásquez,sofia.cruz.vasquez6@mail.com,,1979-06-14,la libertad,vip,genero_vacio
2819,Andrés García Castillo,andres.garcia.castillo5@seguro.sv,,2005-07-04,Sonsonate ,,"genero_vacio,segmento_vacio"
2820,Ricardo López Flores,ricardo.lopez.flores6@gmail.com,,22-08-2004, La Libertad ,Premium,genero_vacio
2828,María Ortiz Rojas,maria.ortiz.rojas0@seguro.sv,,02-08-77,San salvador,vip,genero_vacio
2831,Carmen Hernández Aguilar,carmen.hernandez.aguilar3@example.com,Mujer,1989/05/17, San Salvador ,,segmento_vacio
2833,Pedro Torres Gómez,pedro.torres.gomez5@mail.com,Mujer,20/04/1959, San Miguel ,,segmento_vacio
2839,Carlos López Chávez,carlos.lopez.chavez4@mail.com,F,1979/07/24,L. Libertad,,segmento_vacio
2847,Fernanda Chávez Martínez,fernanda.chavez.martinez5@correo.com,F,2003-02-09,L. Libertad,,segmento_vacio
2848,Marta Torres Aguilar,marta.torres.aguilar6@correo.com,Hombre,10-12-2005,San salvador,,segmento_vacio
2849,Pedro García Castillo,pedro.garcia.castillo0@mail.com,femenino,1970/01/09,San salvador,,segmento_vacio
2852,Valeria García Mendoza,valeria.garcia.mendoza3@example.com,,16-05-2005,san miguel,VIP,genero_vacio
2856,María Hernández Ramírez,maria.hernandez.ramirez0@example.com,,1989/11/18,SanMiguel,vip,genero_vacio
2857,Jorge Torres López,jorge.torres.lopez1@correo.com,femenino,1959-03-24, San Miguel ,,segmento_vacio
2859,Valeria Chávez Santos,valeria.chavez.santos3@example.com,Masculino,08-02-05,la libertad,,segmento_vacio
2860,Diego Santos Vásquez,diego.santos.vasquez4@seguro.sv,,04/05/1948, San Salvador ,REGULAR,genero_vacio
2863,Fernanda López Hernández,fernanda.lopez.hernandez0@correo.com,femenino,10/04/1987,SanSalvador,,segmento_vacio
2864,Daniela Reyes Rojas,daniela.reyes.rojas1@seguro.sv,,05-01-1988, La Libertad ,VIP,genero_vacio
2865,Karla Morales Flores,karla.morales.flores2@correo.com,,01-23-69, San Miguel ,REGULAR,genero_vacio
2868,Valeria García García,valeria.garcia.garcia5@gmail.com,,26/04/2003,LaLibertad,REGULAR,genero_vacio
2871,Daniela Torres Rojas,daniela.torres.rojas1@mail.com,F,1961/04/25,Sta. Ana,,segmento_vacio
2874,Lucía Rojas Ortiz,lucia.rojas.ortiz4@gmail.com,Female,18-05-1944,San Salvador,,segmento_vacio
2876,Paula Cruz Vásquez,paula.cruz.vasquez6@seguro.sv,,14-04-2011,SS,REGULAR,genero_vacio
2883,Fernanda Torres López,fernanda.torres.lopez6@mail.com,m,1983/02/08,Sonsonate,,segmento_vacio
2885,Carlos Torres Gómez,carlos.torres.gomez1@mail.com,,06-02-70, Sonsonate,Premium,genero_vacio
2886,Daniela Cruz Mendoza,daniela.cruz.mendoza2@gmail.com,,01-12-10,LaLibertad,Pyme,genero_vacio
2887,Pedro Morales Reyes,pedro.morales.reyes3@seguro.sv,F,03-30-92,S. Miguel,,segmento_vacio
2890,Diego Castillo Hernández,diego.castillo.hernandez6@gmail.com,,08-01-1971,San Salvador,VIP,genero_vacio
2897,Andrés Gómez Cruz,andres.gomez.cruz6@example.com,,1959-02-22,San Miguel,PYME,genero_vacio
2898,José Flores Morales,jose.flores.morales0@seguro.sv,m,2012-05-21,SanMiguel,,segmento_vacio
2900,Ricardo Castillo Vásquez,ricardo.castillo.vasquez2@mail.com,M,17-01-2004,San salvador,,segmento_vacio
2903,Karla Gómez Mendoza,karla.gomez.mendoza5@mail.com,,17/01/1968,SS,,"genero_vacio,segmento_vacio"
2905,Pedro Vásquez Mendoza,pedro.vasquez.mendoza0@seguro.sv,F,27-04-1993,santa ana,,segmento_vacio
2906,Fernanda Ramírez Flores,fernanda.ramirez.flores1@correo.com,Masculino,11-23-09,San salvador,,segmento_vacio
2907,Ana García Flores,ana.garcia.flores2@seguro.sv,Female,02/01/1957,L. Libertad,,segmento_vacio
2908,Diego Rojas Morales,diego.rojas.morales3@example.com,,2000/04/27,LaLibertad,vip,genero_vacio
2913,Marta Gómez Morales,marta.gomez.morales1@gmail.com,,1947/05/30,sonsonate,REGULAR,genero_vacio
2917,Fernanda Ortiz Hernández,fernanda.ortiz.hernandez5@seguro.sv,,2001/11/26,San Miguel,,"genero_vacio,segmento_vacio"
2918,Valeria Aguilar García,valeria.aguilar.garcia6@correo.com,Fem,1963-05-05,SS,,segmento_vacio
2920,Fernanda Ramírez Morales,fernanda.ramirez.morales1@gmail.com,,09-01-1941,SanMiguel,PYME,genero_vacio
2921,Juan Santos López,juan.santos.lopez2@seguro.sv,,1977-11-03,sonsonate,PYME,genero_vacio
2923,Luis Martínez Castillo,luis.martinez.castillo4@gmail.com,,1988/12/12,SS,vip,genero_vacio
2924,Daniela Morales Santos,daniela.morales.santos5@correo.com,,12-13-59,SanMiguel,Regular,genero_vacio
2927,Carlos Pérez Reyes,carlos.perez.reyes1@gmail.com,,1999-05-23, San Salvador ,vip,genero_vacio
2933,Marta García Aguilar,marta.garcia.aguilar0@example.com,,1967/12/12,Sta. Ana,vip,genero_vacio
2935,Jorge Reyes Vásquez,jorge.reyes.vasquez2@gmail.com,,1986/01/16,Sonsonate,PREMIUM,genero_vacio
2939,Diego Chávez Morales,diego.chavez.morales6@gmail.com,,11-02-1990,LaLibertad,Pyme,genero_vacio
2944,Karla Santos Vásquez,karla.santos.vasquez4@example.com,,04-01-1992,San Salvador,vip,genero_vacio
2948,Lucía Mendoza Vásquez,lucia.mendoza.vasquez1@seguro.sv,,2006/07/15,sonsonate,Pyme,genero_vacio
2949,María Ramírez Mendoza,maria.ramirez.mendoza2@gmail.com,,1951-11-11,Sonsonate ,PYME,genero_vacio
2953,Carlos Ramírez Gómez,carlos.ramirez.gomez6@correo.com,F,18/10/1960, Santa Ana ,,segmento_vacio
2957,Valeria Flores Mendoza,valeria.flores.mendoza3@gmail.com,,11-07-89,Santa Ana,vip,genero_vacio
2959,Diego Chávez Rojas,diego.chavez.rojas5@correo.com,femenino,03-12-08,SanSalvador,,segmento_vacio
2960,Andrés Ortiz Mendoza,andres.ortiz.mendoza6@gmail.com,,1997-03-12,Santa Ana,PREMIUM,genero_vacio
2961,Jorge Pérez Gómez,jorge.perez.gomez0@mail.com,,1950-12-22, San Salvador ,REGULAR,genero_vacio
2962,Fernanda Morales Rojas,fernanda.morales.rojas1@gmail.com,m,26/09/1958,Sonsonate ,,segmento_vacio
2964,Andrés Gómez Santos,andres.gomez.santos3@gmail.com,,02-23-50,San Miguel,Pyme,genero_vacio
2969,Paula Reyes López,paula.reyes.lopez1@correo.com,,2009/12/20,L. Libertad,Regular,genero_vacio
2974,Ana Hernández Vásquez,ana.hernandez.vasquez6@gmail.com,,22-12-1943,Sonsonate ,Premium,genero_vacio
2975,Ana Torres Pérez,ana.torres.perez0@correo.com,F,1971-06-08,sonsonate,,segmento_vacio
2976,Pedro Pérez Cruz,pedro.perez.cruz1@gmail.com,,1960-05-08, San Miguel ,PREMIUM,genero_vacio
2981,María Gómez Castillo,maria.gomez.castillo6@seguro.sv,,05/08/1998,LaLibertad,PYME,genero_vacio
2985,Fernanda López Castillo,fernanda.lopez.castillo3@gmail.com,,1951-03-31,San Salvador,,"genero_vacio,segmento_vacio"
2986,Carlos López Torres,carlos.lopez.torres4@example.com,,26/11/1945,LaLibertad,Premium,genero_vacio
2989,Marta Pérez Chávez,marta.perez.chavez0@mail.com,,07/09/1961,SantaAna,Regular,genero_vacio
2991,Karla Cruz Ramírez,karla.cruz.ramirez2@example.com,,08-08-69,santa ana,,"genero_vacio,segmento_vacio"
2992,Fernanda Cruz Reyes,fernanda.cruz.reyes3@seguro.sv,,22-04-1995,SS,PREMIUM,genero_vacio
2995,Paula Rojas García,paula.rojas.garcia6@correo.com,,1997/11/09,la libertad,REGULAR,genero_vacio
2996,Marta Flores Martínez,marta.flores.martinez0@correo.com,m,03/02/2004,SanSalvador,,segmento_vacio
2997,Ricardo Torres Pérez,ricardo.torres.perez1@mail.com,,17-12-2004,S. Miguel,,"genero_vacio,segmento_vacio"
2998,Diego Torres Ramírez,diego.torres.ramirez2@gmail.com,,1967/06/07,SS,REGULAR,genero_vacio
3003,Valeria Ortiz Ramírez (dup),valeria.ortiz.ramirez2@mail.com,,1983-11-08, San Miguel ,vip,genero_vacio
3004,Sofía Santos Vásquez (dup),sofia.santos.vasquez4@mail.com,,19/07/1973, San Salvador ,Regular,genero_vacio
3007,Valeria Aguilar García (dup),valeria.aguilar.garcia6@correo.com,,04-04-1972, La Libertad ,,"genero_vacio,segmento_vacio"
3012,Paula Castillo Hernández (dup),paula.castillo.hernandez4@mail.com,femenino,01-05-1982,santa ana,,segmento_vacio
3013,Carlos Torres Martínez (dup),carlos.torres.martinez3@seguro.sv,,2009-05-27, Santa Ana ,Regular,genero_vacio
3014,Luis Gómez Ramírez (dup),luis.gomez.ramirez5@mail.com,,09-01-1954,san miguel,PREMIUM,genero_vacio
3015,Ana Ortiz Mendoza (dup),ana.ortiz.mendoza2@example.com,,09-20-69,sonsonate,,"genero_vacio,segmento_vacio"
3017,Carmen Ramírez Vásquez (dup),carmen.ramirez.vasquez3@correo.com,,1999/01/10,L. Libertad,Regular,genero_vacio
3018,Paula Gómez Flores (dup),paula.gomez.flores3@gmail.com,,07-25-42,San Miguel,,"genero_vacio,segmento_vacio"
3019,Lucía Mendoza García (dup),lucia.mendoza.garcia5@example.com,Masculino,07-04-75,Santa Ana,,segmento_vacio
3020,Lucía Castillo Chávez (dup),lucia.castillo.chavez5@correo.com,,2005-11-03, San Salvador ,Regular,genero_vacio
3021,Marta Pérez Castillo (dup),marta.perez.castillo4@correo.com,,10-09-43,Sonsonate,,"genero_vacio,segmento_vacio"
3022,Karla Martínez Cruz (dup),karla.martinez.cruz2@seguro.sv,M,24-12-1981, San Salvador ,,segmento_vacio
3025,Carlos Pérez Reyes (dup),carlos.perez.reyes1@gmail.com,,1999-05-23, San Salvador ,vip,genero_vacio
3027,Luis Cruz Castillo (dup),luis.cruz.castillo1@mail.com,,1951-03-31,San Salvador,PYME,genero_vacio
3028,Jorge García Pérez (dup),jorge.garcia.perez2@example.com,M,05/02/1968,san miguel,,segmento_vacio
